Datum (MEZ),Kernenergie,Laufwasser,Biomasse,Braunkohle,Steinkohle,Öl,Erdgas,Geothermie,Speicherwasser,Pumpspeicher,Andere,Müll,Wind Offshore,Wind Onshore,Solar,
2022-06-05T08:00+02:00,2708.4,2164.8,4753.4,12037.3,2054.6,31.1,1898.5,19.1,162.8,880.6,57,1201.7,1431.7,5632.9,11377.1,
2022-06-05T08:15+02:00,2708.5,2161.3,4749.7,11964.8,2071.2,31.1,1876,18.8,147.9,855.6,57,1194.7,1434.8,5177,12787.2,
2022-06-05T08:30+02:00,2705.1,2157.9,4739.6,11891.3,2138.5,31.1,1893.3,18.6,126.4,856.1,57,1201.7,1457.4,4988.3,14138.8,
2022-06-05T08:45+02:00,2699.8,2158.6,4776.8,11862.8,2131.7,31.1,1851.2,18.5,33.1,666.9,57,1181.1,1408.4,4764.7,15463.7,
2022-06-05T09:00+02:00,2697.1,2159.2,4711.5,11764.4,2191.4,31.1,1831,18.4,156.3,1181.6,57,1186.7,1452.8,4636.2,16639,
2022-06-05T09:15+02:00,2697.3,2155.5,4707.1,11739.4,2231.8,31.1,1838.9,18.4,65,749.1,57,1181.5,1527.7,4613.8,17678,
2022-06-05T09:30+02:00,2696.4,2152.6,4708.3,11752.2,2253.7,31.1,1892.3,18.3,79.2,608.1,57,1191,1590.6,4802.8,18466.3,
2022-06-05T09:45+02:00,2693.2,2171.9,4713.8,11724.4,2300.5,31.1,1871.5,18,154.4,459.8,57,1180.4,1596.1,5023.1,19401.3,
2022-06-05T10:00+02:00,2694.4,2170.9,4678.8,11481.4,2445.3,31.1,1852.7,17.9,167.2,1035.4,57,1180.5,1661.9,5276.7,20508.1,
2022-06-05T10:15+02:00,2692.3,2174.7,4659.9,11430.9,2454.6,31.1,1851.8,17.8,152.8,867.1,57,1178.8,1710.5,5645.6,21576.5,
2022-06-05T10:30+02:00,2686.4,2177,4654.8,11376.9,2518.9,31.1,1848.6,17.7,196.2,579.9,56.9,1179.5,1736.9,5959.7,22596.6,
2022-06-05T10:45+02:00,2643.2,2181.3,4658.4,11337.6,2630.7,31.1,1862.8,17.8,48.6,325.2,57,1178.7,1753.6,6229.1,23299.1,
2022-06-05T11:00+02:00,2614.3,2177.2,4611.2,11281.1,2635.2,31.1,1871,18,181.5,116.1,57,1176,1779.1,6564.9,23940.4,
2022-06-05T11:15+02:00,2657.4,2177.6,4611.2,11179.4,2524.2,31.1,1856,17.9,101.3,32.8,57,1180.3,1868.8,6795.4,24524.7,
2022-06-05T11:30+02:00,2689.2,2178.2,4611.1,11055.4,2424.6,31.1,1773.2,18,180.9,51.7,57,1176.9,1887.2,6702.7,25051.3,
2022-06-05T11:45+02:00,2690.5,2182.5,4614.7,10966.6,2398,31.1,1771.7,18.1,198.3,77.7,57,1160.7,1959.8,6824.8,25487.7,
2022-06-05T12:00+02:00,2688.1,2180.9,4584,10892.8,2534.3,31.1,1748.6,18.2,291.2,462.4,57,1175.8,1952.6,6978,25802.6,
2022-06-05T12:15+02:00,2684.2,2176.9,4571.4,10892.8,2493.7,31.1,1818.3,18.2,246.5,302,57,1168.6,1979.8,7222.9,25986.3,
2022-06-05T12:30+02:00,2677.4,2172.1,4563.2,10858.1,2493.2,31.1,1871.4,18.2,172.8,85.8,57,1157.3,2072.2,7425.3,26051.3,
2022-06-05T12:45+02:00,2654,2182.7,4565.6,10840.8,2472.1,31.1,1815.8,18.3,171.5,48.6,57,1177.9,2168.2,7485.6,25693.2,
2022-06-05T13:00+02:00,2653.3,2188.4,4539.9,10956.4,2286.5,31.1,1705.3,18.2,187.9,58.5,57,1171.2,2191.7,7616.4,25331.9,
2022-06-05T13:15+02:00,2669,2199.5,4551.3,10997.4,2196.6,31.1,1729.5,18.1,229.9,127,57,1170.5,2145.8,7776,24942.2,
2022-06-05T13:30+02:00,2668.8,2195.2,4531.5,10920.6,2172.8,31.1,1724.8,18,162.8,67,57,1172.8,2167.6,8022.6,24447.3,
2022-06-05T13:45+02:00,2674.6,2190.1,4532.6,11044.5,2072,31.1,1750.7,18,152.4,10.1,56.9,1162.8,2194.4,8214,23719.1,
2022-06-05T14:00+02:00,2678.7,2184.9,4541.2,11491.6,1797.6,31.1,1733.4,17.9,390.5,193.6,57,1163,2214.2,8356,22887.2,
2022-06-05T14:15+02:00,2677.5,2185.6,4544.3,11732.7,1796.2,31.1,1759.3,17.8,218.4,117.8,57,1161.4,2271.3,8522.6,22215.9,
2022-06-05T14:30+02:00,2679.1,2189.3,4551.6,11826.3,1735.3,31.1,1743.3,17.8,319.8,160.9,56.9,1165.3,2373.2,8690.1,21249.8,
2022-06-05T14:45+02:00,2678.6,2206,4548.1,11867.5,1734.7,31.1,1752.6,17.7,195,68.9,56.8,1158.2,2587.4,8783.7,20349.5,
2022-06-05T15:00+02:00,2675.1,2199.7,4565.2,11931.4,1794,31.1,1946.4,17.7,174.5,65.9,56.9,1157,2665.8,9011.1,19255.5,
2022-06-05T15:15+02:00,2675.9,2194,4589.9,11923.1,1842.8,31.1,1986,17.7,292.1,99.7,57,1157.9,2690.7,9140.9,18282.2,
2022-06-05T15:30+02:00,2676.3,2188.5,4584.7,11918.8,1838.3,31.1,2049.6,17.7,339.5,151.7,57,1153.1,2726.7,9257,17119.2,
2022-06-05T15:45+02:00,2676.2,2191.1,4577.7,11929,1899.9,31.1,2070.2,17.8,290.7,219.6,56.9,1157,2855.3,9534.3,15918.2,
2022-06-05T16:00+02:00,2672.2,2187.9,4598.1,11948.4,2003.1,31.1,2065.3,17.9,58.7,44.5,56.9,1160.5,3040.7,9702.6,14637.3,
2022-06-05T16:15+02:00,2675.9,2187.5,4601.7,11978.2,2119.6,31.1,2079,17.9,36.5,97.4,56.9,1157.5,3141.1,9906.2,13075.7,
2022-06-05T16:30+02:00,2676.6,2186.4,4601.7,11998.6,2202.1,31.1,2065.9,18.1,213.4,85.6,56.9,1157.6,3177.7,10331,11695.8,
2022-06-05T16:45+02:00,2677.4,2189.6,4625.2,11992.7,2327.3,31.1,2075.9,19.1,392.2,274.2,56.9,1159.3,3328.3,10523.2,10653.2,
2022-06-05T17:00+02:00,2678,2183.1,4696.3,11973.5,2357,31.1,2094.8,19,59.9,21.5,56.9,1163.6,3525.6,10728.7,9875.3,
2022-06-05T17:15+02:00,2678.3,2177.5,4724.9,12003.8,2470.4,31.1,2082.5,19.4,227.8,93.1,56.9,1166.3,3623.7,10960.3,8984.6,
2022-06-05T17:30+02:00,2677.3,2176.9,4731.2,11979.3,2544.5,31.1,2086.5,19.3,270.6,213.9,56.9,1157.2,3538.4,11083.7,8178.3,
2022-06-05T17:45+02:00,2678,2190.7,4755.8,11983.8,2560.5,31.1,2087.9,19.4,360.2,795,56.9,1158,3657.3,11072.4,7238.3,
2022-06-05T18:00+02:00,2677,2189.4,4807,11981.4,2550.9,31.1,2110.3,19.8,203,362.4,56.8,1156.9,3825.6,10997.4,6427.1,
2022-06-05T18:15+02:00,2677.7,2203.6,4832,12012.3,2538.3,31.1,2105.1,19.8,176.3,473.7,56.9,1166.6,3952.3,11043.1,5729.2,
2022-06-05T18:30+02:00,2683.7,2213.2,4846.3,11997,2548,31.1,2098.8,19.7,101.7,556.8,56.9,1163.5,3995.4,11308,5167.9,
2022-06-05T18:45+02:00,2690.2,2215.4,4870.5,12044.4,2582.3,31.1,2100.6,19.7,113.6,793.5,56.9,1161.4,3964.7,11469.7,4523.6,
2022-06-05T19:00+02:00,2685,2208.1,4892,11983,2663.3,31.1,2137.9,19.6,126.8,1308.1,56.9,1151.5,3902.1,11991.4,3838.4,
2022-06-05T19:15+02:00,2686.8,2197.3,4905.3,12029.5,2662.6,31.1,2129,17.8,129.1,1376.2,56.9,1153.9,4010.6,12270.5,3174,
2022-06-05T19:30+02:00,2689.4,2196.4,4899.1,12011.8,2659.4,31.1,2114.6,17.6,130.7,1468.3,56.9,1151.4,4122.4,12433.4,2627.1,
2022-06-05T19:45+02:00,2691.2,2197,4868.9,12037.8,2629.9,31.1,2125.4,17.6,187.9,1501,56.8,1151.4,4156.2,12570.9,2114.3,
2022-06-05T20:00+02:00,2691.5,2213.8,4879.5,12056.7,2624.4,31.1,2133.2,17.6,311.2,2125.3,56.9,1142.1,4183.4,12791.7,1639.4,
2022-06-05T20:15+02:00,2691.2,2232.4,4889.9,12043.5,2553,31.1,2128.4,17.6,256.6,1886,56.9,1131.4,4228.8,13142.4,1173.9,
2022-06-05T20:30+02:00,2690.7,2230.8,4908.2,12059.6,2489.1,31.1,2132.2,17.8,192.8,1786.7,56.9,1148.6,4186.1,13401.9,747.2,
2022-06-05T20:45+02:00,2690.6,2233.5,4943.2,12023.1,2470,31.1,2147.7,17.9,205.5,1727.7,56.9,1172.1,4182.7,13560.1,404.6,
2022-06-05T21:00+02:00,2691.4,2228.1,4917.7,11949.2,2504.7,31.1,2136.9,17.9,279.2,2096.4,56.9,1164.6,4356.6,14378.1,159.6,
2022-06-05T21:15+02:00,2692,2231.7,4884.5,11858.9,2486.3,31.1,2137.7,17.8,180.2,1614.3,56.9,1160.7,4601.9,15130.6,31.2,
2022-06-05T21:30+02:00,2694.3,2235,4876.3,11784.6,2541.3,31.1,2168.2,17.7,188.6,1353.8,56.9,1163.6,4859.2,15479.1,4.1,
2022-06-05T21:45+02:00,2697.7,2234.4,4855.2,11740,2511.7,31.1,2168.5,17.6,257.6,1139.9,56.9,1166.9,4858.7,15784.9,0.7,
2022-06-05T22:00+02:00,2698.3,2230.1,4796.4,11760.2,2438,31.1,2172.1,17.5,350.4,1541,56.9,1126.1,4750,15694.8,0.2,
2022-06-05T22:15+02:00,2697.7,2227.3,4781.1,11727.5,2323.6,31.1,2075.4,17.6,217.9,1123.6,56.9,1020.3,4755,15975.9,0,
2022-06-05T22:30+02:00,2699.8,2226.5,4770.6,11672,2291.7,31.1,2079.9,17.5,163.2,904.3,56.9,1007.8,4876.4,16179.6,0,
2022-06-05T22:45+02:00,2699.3,2223.2,4772.3,11508.8,2271.2,31.1,2058.7,17.5,75.2,581.1,56.9,1012.8,4988,16644.4,0,
2022-06-05T23:00+02:00,2701.4,2204.7,4716.9,11274.7,2190.5,31.1,2021.7,17.5,236.7,287.5,57,1013.6,4923.8,16955.3,0,
2022-06-05T23:15+02:00,2703.1,2203.9,4703,11090.8,2135.7,31.1,2013,17.5,130.9,183.6,57.1,1006.8,4750.5,17275.1,0,
2022-06-05T23:30+02:00,2693.8,2205.4,4698.3,11019.2,2132.4,31.1,1996.2,17.5,90.9,292.9,57,918.2,4515.3,17246.9,0,
2022-06-05T23:45+02:00,2573.5,2206.8,4685.2,11066.3,2137.2,31.1,2004.2,17.5,78.5,263,57,785.2,4263.8,17261.9,0,
2022-06-06T00:00+02:00,2424.9,2204.3,4566.9,11116.3,2121.8,31.1,1742.3,17.5,81.2,276.8,57.1,803.2,4058.8,17549.9,0,
2022-06-06T00:15+02:00,2273.6,2214.3,4549.2,10942.3,2026.9,31.1,1712.3,17.5,30,403.2,57.1,802.9,4211,18184.8,0,
2022-06-06T00:30+02:00,2210.5,2215.2,4547.3,10898.2,1936.7,31.1,1713.3,17.6,37.1,117.6,57.1,798.4,4207.1,18337.9,0,
2022-06-06T00:45+02:00,2202.2,2213.6,4565.3,10802.7,1863.1,31.1,1708.7,17.7,34,74.9,57.1,800.4,4374.9,18259.2,0,
2022-06-06T01:00+02:00,2212.6,2207.8,4538.2,10692.6,1760.1,31.1,1720.5,17.8,83.2,163.6,57.1,795.5,4549.8,18125.9,0,
2022-06-06T01:15+02:00,2211.3,2202.2,4541.4,10417.1,1712.5,31.1,1719.8,17.9,40.1,88,57.1,794.4,4555.9,18294.5,0,
2022-06-06T01:30+02:00,2213.9,2200.6,4523.6,10359,1611.9,31.1,1717.4,17.9,47.6,61.7,57.1,795.9,4395.4,18120.6,0,
2022-06-06T01:45+02:00,2213.4,2205.1,4516.3,10116.5,1595.7,31.1,1722.1,17.9,45.2,58.6,57.1,803,4207.8,18210.7,0,
2022-06-06T02:00+02:00,2215.1,2198.2,4488.2,9346.8,1604.2,31.1,1728.3,18,95.9,77.3,57.1,796.7,4072.3,18020.4,0,
2022-06-06T02:15+02:00,2214.9,2198.3,4486.2,8815.6,1604.8,31.1,1715.2,18,64.9,47,57.1,792.1,3963.5,17946.1,0,
2022-06-06T02:30+02:00,2217.5,2199.1,4473.4,8578.5,1597.7,31.1,1721.5,18.1,97.2,52.9,57.1,790.7,4115.3,17843.6,0,
2022-06-06T02:45+02:00,2214.5,2198,4471,8411.1,1597.2,31.1,1719.1,18.2,114.6,65.2,57.1,798.6,4352.8,17937.1,0,
2022-06-06T03:00+02:00,2218,2190.3,4460.6,8056.9,1603.2,31.1,1718.3,18.3,150.8,79.8,57.1,800.9,4531.4,17822.5,0,
2022-06-06T03:15+02:00,2216,2202.3,4464.1,7965.5,1611.7,31.1,1711.1,18.5,110.4,32,57.1,797.8,4717.3,17793.3,0,
2022-06-06T03:30+02:00,2213.4,2208,4466.3,7982.5,1604.2,31.1,1709.5,18.6,67,30.2,57.1,801.6,4824.3,17735.6,0,
2022-06-06T03:45+02:00,2211.4,2211.7,4487.1,8081.7,1593.8,31.1,1710.3,18.6,39.4,26.5,57.1,799.7,4993.1,17811.5,0,
2022-06-06T04:00+02:00,2213.3,2212.6,4512.3,8392.6,1601.9,31.1,1701.1,18.6,130.6,54.7,57.1,794.9,5090,17584,0,
2022-06-06T04:15+02:00,2216.1,2212.2,4528.9,8492,1605.5,31.1,1713.8,18.7,40.4,11.6,57.1,797.4,5049.9,17470.6,0,
2022-06-06T04:30+02:00,2217.8,2211.8,4522.7,8524.2,1598.9,31.1,1706.5,18.8,42.2,19.4,57.1,798.3,5100.2,17348.8,0,
2022-06-06T04:45+02:00,2219.6,2217.3,4529.9,8525.3,1598.3,31.1,1717.1,18.9,51.1,33.1,57.1,800,4983.3,17227.8,4.3,
2022-06-06T05:00+02:00,2218.6,2217.4,4548.6,8525.5,1590.8,31.1,1715.1,18.9,46,15.6,57.1,800.3,4744.2,16861.8,43.7,
2022-06-06T05:15+02:00,2220.3,2221.3,4556.1,8543,1585.1,31.1,1717,18.9,82.5,83.8,57.1,797.7,4367.5,16446.5,98.3,
2022-06-06T05:30+02:00,2220.1,2224.7,4555.3,8581.8,1596.2,31.1,1724.4,18.9,41.4,189.7,57.1,796.6,4228.5,15724.5,230.1,
2022-06-06T05:45+02:00,2220.1,2228.6,4573.9,8637.4,1590.9,31.1,1712.8,19,33.5,321.5,57.1,796.8,4207.6,15311.4,532.9,
2022-06-06T06:00+02:00,2217.3,2226.6,4656.6,8642.3,1598.2,31.1,1722.8,19.1,36,572.3,57.1,793.3,4274.3,15436.9,971.2,
2022-06-06T06:15+02:00,2219.5,2246.4,4681.7,8684.8,1587,31.1,1721.9,19,33.9,428.8,57.1,797,4483.6,15415.5,1552.7,
2022-06-06T06:30+02:00,2218.2,2249.5,4696.3,8999.5,1579.6,31.1,1706.5,18.9,56.4,237.7,57.1,794.9,4721.8,15059.5,2288.3,
2022-06-06T06:45+02:00,2219.5,2249.9,4706.5,9244.9,1587.2,31.1,1712.9,18.8,46.8,240.6,57.2,794.8,4828.1,14472.1,3248.3,
2022-06-06T07:00+02:00,2217.8,2255.5,4746.2,9358.1,1647.6,31.1,1698.7,18.9,98.7,451.4,57.2,793.2,5000.3,13959.4,4388.1,
2022-06-06T07:15+02:00,2215.5,2248.5,4776.3,9377.7,1654.1,31.1,1715.3,19.3,89.7,429.6,57.1,787.7,4999.8,13830.1,5636.8,
2022-06-06T07:30+02:00,2212.9,2250.3,4787.9,9355.2,1645.2,31.1,1717.4,19.2,86.5,355,57.1,787,4918.1,13629.3,7056.6,
2022-06-06T07:45+02:00,2213,2258.7,4772,9337.7,1647.6,31.1,1734.8,19,86.5,162.8,57.1,788.4,4934,13558.2,8484.9,
2022-06-06T08:00+02:00,2214,2261.9,4778.5,8850.3,1664,31.1,1729.6,18.7,39.4,79.1,57.1,790.6,4332.3,13878.1,9997.9,
2022-06-06T08:15+02:00,2214.1,2262,4779.8,8491,1669.5,31.1,1721.3,18.3,39.1,96.6,57.1,786.4,4220.4,13847.8,11486.2,
2022-06-06T08:30+02:00,2211.2,2266.7,4771.9,8226.5,1671.1,31.1,1732.9,18.1,40,83.3,57.1,788.6,4237,14062,13050.6,
2022-06-06T08:45+02:00,2197.5,2268.8,4781.8,7865,1678,31.1,1722,17.9,32.5,10.5,57.1,789,4326.3,14365.6,14670.5,
2022-06-06T09:00+02:00,2199.3,2272.5,4705.1,7274.8,1675.2,31.1,1708.7,17.8,43.2,28.4,57.1,789.6,4599.9,14092.9,16362.7,
2022-06-06T09:15+02:00,2196.9,2273,4687.2,6796.3,1668.4,31.1,1701.1,17.8,35.3,4.4,57.1,799.2,4855.4,14143.3,17982.4,
2022-06-06T09:30+02:00,2196.6,2282.6,4683.3,6576.5,1663.4,31.1,1702.8,17.7,34.9,4.3,57.1,800.9,5351.3,13972.6,19561.3,
2022-06-06T09:45+02:00,2201.2,2295.3,4669.7,6598.7,1686,31.1,1703.5,17.6,51.7,6.5,57.1,801.9,5591.5,13055.2,20878.3,
2022-06-06T10:00+02:00,2207.9,2301.5,4615.3,6650.2,1520.6,31.1,1630.1,17.5,39.6,18,57.1,801.9,5750.2,14170.4,22110.7,
2022-06-06T10:15+02:00,2188.6,2303.5,4579.3,6590.5,1453,31.1,1632.1,17.3,36.6,11.1,57.1,806.8,5702.5,14320.1,23129.6,
2022-06-06T10:30+02:00,2182.8,2305.3,4545.8,6578.4,1456.1,31.1,1627.7,17.2,37.8,19.6,57.1,804.4,5764.9,13999.6,23999.8,
2022-06-06T10:45+02:00,2205.2,2308.2,4563.9,6467.1,1466.7,31.1,1621.8,17.3,38.9,27.2,57.1,800.9,5833.3,13588.5,24678.6,
2022-06-06T11:00+02:00,2208.5,2304.7,4532.6,6335.9,1479.4,31.1,1609.5,17.2,31.8,8.4,57.1,800.8,5844.7,14324.9,25213.1,
2022-06-06T11:15+02:00,2212.2,2303.5,4529.8,6319.4,1486.1,31.1,1603.2,17.1,29.8,3.2,57.1,801,5838.3,14515,25922.4,
2022-06-06T11:30+02:00,2211,2308.3,4529,6268.5,1490.2,31.1,1601.2,17.1,30.1,34.9,57.1,802.6,5819.7,14621.5,26583.1,
2022-06-06T11:45+02:00,2211.8,2310.4,4506.6,6243.9,1502.7,31.1,1590.3,17,29.1,27,57.1,804.6,5816.5,14529.5,26886.3,
2022-06-06T12:00+02:00,2210.5,2306.3,4470,6257.2,1490.9,31.1,1605.5,16.9,29.6,10.9,57.1,803,5789,14640.2,27036.7,
2022-06-06T12:15+02:00,2208.6,2302.6,4477.8,6258.4,1496.7,31.1,1598.4,16.8,30,2.2,57.1,804.3,5721.8,14840.4,27229,
2022-06-06T12:30+02:00,2204.2,2305.3,4473.5,6275.5,1517,31.1,1587.2,16.7,28.7,3.6,57.1,803.5,5699.7,14457.3,27598.8,
2022-06-06T12:45+02:00,2190.1,2308.8,4478.4,6187,1514.5,31.1,1581.3,16.6,23.6,3.5,57.1,800.5,5707,14088.6,28064.3,
2022-06-06T13:00+02:00,2200.8,2306.5,4458.9,6258.2,1520.7,31.1,1575.6,16.6,27.7,4.3,57.1,807.8,5617.4,13815.6,28059,
2022-06-06T13:15+02:00,2199.5,2314.2,4456.6,6320.5,1513.4,31.1,1579,16.4,26.9,4.3,57.1,804.3,5590.1,13056.2,28077.4,
2022-06-06T13:30+02:00,2190.9,2316.6,4462.6,6301.5,1519.2,31.1,1587.7,16.4,27.4,6.5,57.2,805.7,5486.9,12658.3,27705.2,
2022-06-06T13:45+02:00,2182.6,2312.4,4466.3,6254.4,1501.3,31.1,1563.7,16.5,24.8,11.6,57.1,806.9,5425,12720.4,27637,
2022-06-06T14:00+02:00,2166.9,2307.2,4452.6,6262.2,1500.4,31.1,1587.3,16.3,31.6,7.2,57.1,809,5367,11763.9,26989.8,
2022-06-06T14:15+02:00,2164.6,2301.4,4474.3,6298,1518.9,31.1,1581.7,16.1,32.1,5.1,57.1,810.8,5342.7,11802.9,26557.9,
2022-06-06T14:30+02:00,2173.5,2300.9,4478.7,6250.3,1520.4,31.1,1572.3,16.2,26.6,3.7,57.2,806.8,5359.5,12312.1,26118.6,
2022-06-06T14:45+02:00,2150.6,2313.7,4486.8,6331.7,1505.1,31.1,1577.5,16.1,23.6,8.2,57.2,806.8,5299.7,12877.7,25435.4,
2022-06-06T15:00+02:00,2120.1,2309.8,4485.9,6489.9,1515.2,31.1,1590.4,16.2,23.2,16.7,57.1,806.5,5105.5,13229,24897.2,
2022-06-06T15:15+02:00,2127.7,2307.3,4495.5,6544.4,1520,31.1,1573.3,16,26.4,10.2,57.1,808.2,4874.7,13542.8,23735.3,
2022-06-06T15:30+02:00,2137.1,2305.7,4499.7,6591.3,1522.8,31.1,1567.9,16,37.9,34.6,57.1,807.2,4605.3,13343.3,22725.6,
2022-06-06T15:45+02:00,2157,2305.1,4494.6,6686.7,1523.5,31.1,1589.7,16,37.2,13.1,57.1,807.4,4429.5,13975.1,21740.9,
2022-06-06T16:00+02:00,2174.5,2303.5,4521,7022.6,1557.5,31.1,1629,15.9,37.1,18.9,57.1,807.7,4321.6,13894.1,20806.6,
2022-06-06T16:15+02:00,2190.2,2301.8,4536.5,7320.4,1564.2,31.1,1629.4,16,53.9,69,57.1,809.8,4113.2,14198.6,19933.4,
2022-06-06T16:30+02:00,2204.1,2296.9,4552.7,7683.2,1556.5,31.1,1644,15.9,97,260.9,57.1,819.7,3931.1,14384.5,19192.8,
2022-06-06T16:45+02:00,2206.4,2293.4,4579.3,8561.1,1542.7,31.1,1634.8,15.9,150.7,310.3,57.1,813.3,3798.9,14244.5,18026,
2022-06-06T17:00+02:00,2197.1,2287.9,4659.7,9776.9,1668.8,31.1,1765.3,15.9,117.5,92.8,57.1,821.9,3587.4,14099.6,16661.2,
2022-06-06T17:15+02:00,2205.5,2277.3,4681.8,10833.4,1732,31.1,1863.6,15.9,170.3,127.6,57.1,825.1,3387.1,13976.5,15334.6,
2022-06-06T17:30+02:00,2206,2270.7,4677.4,11529,1779.7,31.1,1902.5,15.9,151.9,129.5,57.1,825.9,3349.5,13970.4,13906.4,
2022-06-06T17:45+02:00,2206.1,2268.9,4677.9,12053.8,1999.8,31.1,2049.5,15.9,173.3,290.2,57.1,830.3,3386,13647,12521.6,
2022-06-06T18:00+02:00,2268.9,2267.3,4749.3,12654,2145.4,31.1,2190.6,16,145.8,228.5,57.1,828.6,3359.2,13264.3,11060,
2022-06-06T18:15+02:00,2422.2,2260.8,4822,13357.2,2318.5,31.1,2118.9,16.1,143.5,339.4,57.1,828.2,3477.9,13321.7,9487.8,
2022-06-06T18:30+02:00,2568.2,2249.2,4847.6,13496.6,2584.7,31.1,2130.7,16.1,182.9,526.1,57.2,829.2,3807.6,13013.6,8033.4,
2022-06-06T18:45+02:00,2656.4,2246.2,4855.8,13454.8,2743.7,31.1,2215.1,16.1,215,1103.1,57.2,824.6,3792.2,12943.5,6734.4,
2022-06-06T19:00+02:00,2684.5,2245.5,4889.9,13551.3,3071.7,31.1,2480.7,16.1,121,964.5,57.1,832.1,3878.1,12395.3,5528,
2022-06-06T19:15+02:00,2697.6,2238.4,4927.1,13598.6,3216.8,31.1,2568.1,16.2,113.9,1289.2,57.1,825,4185.4,11932.9,4383.8,
2022-06-06T19:30+02:00,2697.8,2233.1,4939,13689.3,3342,31.1,2542,16.3,210.4,1432.8,57.1,800,4343.8,11624.5,3401.4,
2022-06-06T19:45+02:00,2697.9,2232.5,4949.3,13731.7,3485.7,31.1,2625.8,16.5,285.6,1393.4,57.1,824.7,4399.1,11610.2,2616.7,
2022-06-06T20:00+02:00,2691.5,2228.6,4939.3,13712.4,3652,31.1,2704.1,16.5,125.7,960.8,57.1,822,4404.4,11365.3,1962,
2022-06-06T20:15+02:00,2699.5,2230.2,4943.2,13846.6,3713,31.1,2728.2,16.6,175.4,1299,57.1,822.1,4343.8,10851.5,1365.7,
2022-06-06T20:30+02:00,2699.9,2221.6,4939.4,13890.7,3740.1,31.1,2669.6,16.9,219.8,1435.6,57.1,826.2,4459.6,10315.3,834.5,
2022-06-06T20:45+02:00,2695.8,2217.7,4942,13892.2,3519.6,31.1,2659.3,17.1,242,1343.7,57.1,824,4536.7,10110.9,437.6,
2022-06-06T21:00+02:00,2695.7,2215.1,4926.3,13846.2,3433.7,31.1,2617.8,17.4,190.4,1236,57.1,823.3,4639.1,10191.7,172.1,
2022-06-06T21:15+02:00,2696.6,2211.8,4919.8,13903,3310.5,31.1,2614.3,17.7,184.4,1199.4,57.1,823.7,4723.9,10209.8,35.5,
2022-06-06T21:30+02:00,2694.7,2207.8,4918.7,13935.9,3251.4,31.1,2633.7,17.7,216.8,1092.3,57.1,823.5,4845.4,10132.6,4.1,
2022-06-06T21:45+02:00,2693.4,2206.6,4921.2,14040.3,3268.1,31.1,2655.4,17.8,371.8,1156.1,57.1,824.3,4904.8,9733.5,0.7,
2022-06-06T22:00+02:00,2697.1,2202.2,4872.9,14194.3,3336.5,31.1,2780.8,18,449.9,1467.2,57.1,826.1,4940.7,8949.6,0.2,
2022-06-06T22:15+02:00,2700.6,2195.4,4857.7,14248,3354.1,31.1,2794.4,18,433.5,1488,57.2,828.2,5009.7,8674.3,0,
2022-06-06T22:30+02:00,2702.5,2194.7,4838.3,14300.1,3334.2,31.1,2772.7,18.1,252.2,1320.2,57.2,831.6,5055.4,8458.8,0,
2022-06-06T22:45+02:00,2702.3,2197,4825.7,14343.7,3246.6,31.1,2729.1,18.1,244,873.5,57.1,829.7,5136,8222.4,0,
2022-06-06T23:00+02:00,2703.2,2186.8,4774.1,14422.4,3162.1,31.1,2774.6,18.1,393.3,1233.2,57.1,831.2,5271.3,7986.7,0,
2022-06-06T23:15+02:00,2700.8,2185.8,4744.7,14398,3089.4,31.1,2778.7,18.1,246.1,857,57.1,832.2,5487.6,7798.1,0,
2022-06-06T23:30+02:00,2702.5,2177.5,4738.2,14394.8,3043.7,31.1,2771.6,18,160.3,720.2,57.1,832.7,5668.1,7159.3,0,
2022-06-06T23:45+02:00,2701.3,2177.1,4716.5,14356.4,3000.6,31.1,2747.8,18.1,129.4,489.7,57.1,831.9,5821.6,6937.6,0,
2022-06-07T00:00+02:00,2703.3,2186.3,4577.2,14309.4,2792.8,31.1,2670.7,18.1,337.7,548.8,57.9,821.3,5900.5,6668,0,
2022-06-07T00:15+02:00,2703.9,2189.4,4547.9,14273.1,2839.7,31.1,2711.8,18.2,266.6,388.1,57.9,825.6,6009.3,6340.4,0,
2022-06-07T00:30+02:00,2703.6,2187.5,4531.5,14286.7,2861.1,31.1,2681.3,18.4,156.4,256.8,57.9,815.4,6052.6,6042.7,0,
2022-06-07T00:45+02:00,2702.9,2186.4,4536.7,14301.5,2735.6,31.1,2644.7,18.5,65,138.5,58,818.6,6056.3,5986.9,0,
2022-06-07T01:00+02:00,2706.4,2188.6,4514,14316.1,2598.1,31.1,2560,18.4,224.7,67,58,814.4,5617.5,5884,0,
2022-06-07T01:15+02:00,2706.5,2190,4505,14269.1,2492.6,31.1,2533.3,18.5,104.8,34.4,58,819,5677.8,5972.7,0,
2022-06-07T01:30+02:00,2703.5,2190.9,4509.3,14292.7,2364.1,31.1,2534.5,18.5,81.2,82.9,57.9,822.6,5682.7,6204.8,0,
2022-06-07T01:45+02:00,2699.9,2190,4500.2,14265.7,2286.7,31.1,2496,18.4,73.8,92.9,57.9,824,5590.6,6532,0,
2022-06-07T02:00+02:00,2707.5,2181.7,4487.5,14171.1,2319.7,31.1,2592.1,18.3,152.6,288.7,58,819,5658,6808.9,0,
